Format Version,1.23,Take Name,sept-18_mixed-group_16-30,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2019-09-18 04.30.02.695 PM,Total Frames in Take,190951,Total Exported Frames,190951,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
72420,724.2,0.070102,-0.519338,-0.44342,0.727154,0.130752,0.251703,0.046046,0.000147,0.105646,0.040958,0.031306,0.993067,0.222206,0.237523,0.061483,0.000136,0.193184,0.963718,-0.178687,0.044699,0.182704,0.238905,2.657614,0.000152
72421,724.21,0.072975,-0.519189,-0.444269,0.726459,0.130639,0.251761,0.046146,0.000128,0.099954,0.041503,0.023701,0.993844,0.222119,0.237855,0.061538,0.000145,0.189813,0.964278,-0.179101,0.045408,0.182645,0.238896,2.657618,0.000157
72422,724.22,0.075479,-0.519007,-0.446831,0.72476,0.130446,0.251795,0.04627,0.000116,0.096746,0.042158,0.020475,0.994205,0.222051,0.238144,0.061603,0.000137,0.190045,0.964241,-0.179016,0.045559,0.182637,0.238894,2.657625,0.000157
72423,724.23,0.076371,-0.51895,-0.44685,0.724695,0.130254,0.251723,0.046308,0.000125,0.096012,0.042783,0.021089,0.994237,0.22199,0.238267,0.061635,0.000136,0.190492,0.964183,-0.178914,0.04531,0.182641,0.238893,2.657616,0.00016
72424,724.24,0.076334,-0.518532,-0.446118,0.72545,0.130146,0.251674,0.046314,0.000132,0.093414,0.043938,0.019339,0.994469,0.221895,0.23828,0.061621,0.000132,0.190736,0.964169,-0.178744,0.045257,0.182641,0.238915,2.657606,0.000157
72425,724.25,0.075505,-0.518174,-0.445685,0.726057,0.130103,0.251596,0.0463,0.000136,0.093612,0.045316,0.019835,0.994379,0.22181,0.238243,0.061622,0.000132,0.190701,0.964138,-0.178955,0.045242,0.182638,0.238902,2.657576,0.000157
72426,724.26,0.074848,-0.517639,-0.446521,0.725994,0.130097,0.251549,0.046311,0.000143,0.092889,0.044695,0.020001,0.994472,0.221798,0.2382,0.061625,0.000126,0.190718,0.964162,-0.17877,0.045384,0.182637,0.238908,2.657553,0.000155
72427,724.27,0.074202,-0.517476,-0.446524,0.726174,0.130126,0.251532,0.046332,0.000144,0.093361,0.045123,0.019747,0.994413,0.221778,0.238168,0.06164,0.000129,0.19036,0.964338,-0.178238,0.045228,0.182639,0.238873,2.657542,0.000157
72428,724.28,0.073902,-0.517594,-0.446656,0.72604,0.130176,0.251516,0.046354,0.000143,0.093721,0.045648,0.021048,0.994329,0.221762,0.238142,0.061637,0.000128,0.190625,0.964305,-0.178191,0.045014,0.182655,0.238841,2.657518,0.000156
72429,724.29,0.072534,-0.51804,-0.446357,0.726044,0.130256,0.251517,0.046386,0.000122,0.094317,0.045437,0.022559,0.994249,0.221771,0.238129,0.061621,0.000127,0.1964,0.963088,-0.178653,0.044405,0.182714,0.238803,2.65748,0.000149
72430,724.3,0.072991,-0.518581,-0.446625,0.725446,0.130347,0.251556,0.046429,0.000109,0.093591,0.04476,0.021817,0.994365,0.221799,0.238103,0.061601,0.000127,0.196268,0.962982,-0.179379,0.044364,0.182726,0.238826,2.657441,0.000145
72431,724.31,0.073263,-0.519333,-0.4461,0.725203,0.13043,0.251646,0.046464,0.000099,0.094869,0.045168,0.024976,0.994151,0.221786,0.238077,0.061606,0.000126,0.195866,0.963001,-0.179727,0.044323,0.182729,0.238806,2.657434,0.000146
72432,724.32,0.073138,-0.519777,-0.44597,0.724978,0.130489,0.251649,0.046434,0.000095,0.094859,0.04495,0.023273,0.994203,0.22179,0.238073,0.06157,0.000124,0.195709,0.963028,-0.179791,0.044167,0.182731,0.238789,2.657432,0.000146
72433,724.33,0.072422,-0.519839,-0.445415,0.725347,0.130514,0.251682,0.046391,0.000096,0.094902,0.044975,0.0252,0.994151,0.221776,0.238026,0.06156,0.000126,0.195663,0.963074,-0.179605,0.044112,0.18274,0.238786,2.65743,0.000145
72434,724.34,0.072363,-0.519971,-0.444547,0.725791,0.130524,0.251708,0.046346,0.0001,0.095505,0.045886,0.022917,0.994107,0.22176,0.238032,0.061564,0.000128,0.195097,0.9631,-0.180055,0.044227,0.182746,0.238774,2.657431,0.000143
72435,724.35,0.072288,-0.519443,-0.444383,0.726277,0.130545,0.251764,0.046281,0.000112,0.094728,0.046136,0.023195,0.994163,0.221751,0.238044,0.061551,0.00013,0.195489,0.963014,-0.18007,0.044297,0.18276,0.238763,2.65744,0.000139
72436,724.36,0.071589,-0.518709,-0.444962,0.726515,0.130565,0.251763,0.046198,0.00012,0.094826,0.045976,0.021322,0.994203,0.221742,0.23805,0.061549,0.000131,0.196052,0.96285,-0.180381,0.044111,0.18277,0.238758,2.657457,0.00014
72437,724.37,0.071852,-0.518348,-0.444992,0.726729,0.130564,0.251807,0.046157,0.000121,0.093126,0.046287,0.019246,0.994392,0.22173,0.238021,0.061497,0.000122,0.195606,0.963086,-0.179644,0.043959,0.18276,0.238726,2.657504,0.00014
72438,724.38,0.071518,-0.518381,-0.444688,0.726924,0.13055,0.251856,0.046119,0.000132,0.093699,0.04684,0.019855,0.9943,0.221713,0.238029,0.061496,0.000125,0.195654,0.963049,-0.179714,0.044265,0.182758,0.238726,2.657534,0.000141
72439,724.39,0.070966,-0.518255,-0.445406,0.726629,0.130519,0.251847,0.046057,0.000133,0.09391,0.046737,0.021264,0.994256,0.221707,0.23801,0.061492,0.000121,0.194114,0.963309,-0.179863,0.044773,0.182749,0.238768,2.657565,0.000149
72440,724.4,0.07103,-0.517683,-0.446517,0.726348,0.130469,0.251847,0.046004,0.000143,0.093495,0.04947,0.008028,0.994358,0.22168,0.237999,0.061481,0.000133,0.194142,0.963288,-0.179935,0.044824,0.182757,0.238755,2.657589,0.000149
72441,724.41,0.071186,-0.517493,-0.447152,0.726077,0.130421,0.251862,0.045962,0.000144,0.093991,0.047606,0.020852,0.994216,0.221671,0.237991,0.061517,0.000123,0.19493,0.963209,-0.18035,0.041297,0.18278,0.238747,2.657574,0.000142
72442,724.42,0.070649,-0.517129,-0.447763,0.726013,0.130361,0.251864,0.045911,0.00014,0.094047,0.049121,0.008142,0.994322,0.22167,0.237995,0.061479,0.000133,0.172644,0.967035,-0.186496,0.016028,0.182943,0.238915,2.657311,0.000131
72443,724.43,0.070973,-0.517039,-0.446842,0.726613,0.130321,0.25188,0.045864,0.000141,0.096397,0.048374,0.015601,0.994044,0.221652,0.237946,0.061442,0.000123,0.145426,0.967992,-0.199393,-0.045673,0.183495,0.238864,2.656727,0.000125
72444,724.44,0.07129,-0.516785,-0.447039,0.726641,0.130299,0.251917,0.045832,0.000131,0.096035,0.04806,0.013232,0.994129,0.221624,0.237928,0.061416,0.00012,0.110073,0.966438,-0.187547,-0.136772,0.184075,0.238619,2.65633,0.000119
72445,724.45,0.070958,-0.516472,-0.447841,0.726402,0.130273,0.251895,0.045811,0.000136,0.096328,0.045524,0.026448,0.993956,0.221489,0.23794,0.061395,0.000111,0.074985,0.958719,-0.151844,-0.228424,0.184371,0.238175,2.656355,0.000252
72446,724.46,0.070307,-0.516221,-0.447783,0.726679,0.130261,0.251888,0.045794,0.000137,0.093893,0.036285,0.020395,0.994712,0.221452,0.238114,0.061394,0.000155,0.024311,0.946718,-0.125482,-0.295616,0.183716,0.237979,2.65662,0.000159
72447,724.47,0.070215,-0.516248,-0.447189,0.727035,0.130254,0.251907,0.045786,0.000136,0.098631,-0.00529,-0.015888,0.994983,0.222304,0.238722,0.061308,0.000167,0.003839,0.944512,-0.09426,-0.31464,0.182504,0.238217,2.657553,0.00017
72448,724.48,0.070183,-0.516293,-0.447159,0.727025,0.130259,0.251939,0.045796,0.000135,0.109996,-0.092816,-0.041117,0.988734,0.224319,0.239254,0.061305,0.000183,-0.018149,0.949843,-0.082957,-0.300976,0.180715,0.238038,2.658629,0.000149
72449,724.49,0.07097,-0.516607,-0.447214,0.726691,0.130299,0.251983,0.045821,0.000129,0.112445,-0.186711,-0.067873,0.973595,0.226462,0.239405,0.061644,0.000175,-0.020614,0.955353,-0.081256,-0.283324,0.179183,0.238137,2.659374,0.000203
72450,724.5,0.070137,-0.516574,-0.447271,0.726761,0.130327,0.252017,0.045834,0.000126,0.117084,-0.237311,-0.087183,0.960403,0.227588,0.239654,0.062179,0.000116,-0.027265,0.956998,-0.081478,-0.277078,0.178151,0.238128,2.659792,0.000159
72451,724.51,0.06891,-0.516884,-0.446457,0.727158,0.130338,0.252066,0.045833,0.000125,0.117342,-0.246102,-0.087758,0.958104,0.227422,0.239995,0.062433,0.000115,-0.024737,0.955591,-0.082567,-0.281811,0.1777,0.237934,2.659891,0.00014
72452,724.52,0.068203,-0.517161,-0.44611,0.72724,0.130335,0.252047,0.045837,0.00013,0.110922,-0.24692,-0.084144,0.958982,0.226931,0.240065,0.062501,0.000164,-0.021343,0.953655,-0.083709,-0.288234,0.177544,0.237864,2.659808,0.00016
72453,724.53,0.068567,-0.517204,-0.445917,0.727294,0.130329,0.25203,0.045856,0.000129,0.109963,-0.250286,-0.086403,0.958019,0.22671,0.240306,0.062691,0.000197,-0.02177,0.952421,-0.084675,-0.291976,0.177465,0.237883,2.659704,0.000166
72454,724.54,0.068451,-0.517183,-0.445918,0.727319,0.130324,0.25202,0.045875,0.000136,0.109632,-0.250926,-0.097901,0.956782,0.226597,0.240362,0.062796,0.000223,-0.021532,0.952389,-0.084946,-0.292021,0.177421,0.237854,2.659708,0.000161
72455,724.55,0.067868,-0.517026,-0.446203,0.72731,0.130305,0.252003,0.045878,0.000136,0.109796,-0.251762,-0.097569,0.956578,0.226561,0.240348,0.062838,0.00023,-0.021812,0.95259,-0.084861,-0.291366,0.177397,0.237781,2.659764,0.00017
72456,724.56,0.068246,-0.516737,-0.445698,0.72779,0.130263,0.251968,0.045875,0.000141,0.109037,-0.252203,-0.098427,0.956461,0.22655,0.24032,0.062799,0.000227,-0.020067,0.952775,-0.08474,-0.290925,0.17742,0.23774,2.65982,0.000167
72457,724.57,0.068036,-0.516649,-0.445791,0.727815,0.130259,0.251952,0.045872,0.00014,0.108792,-0.253389,-0.100128,0.955998,0.226571,0.240294,0.062783,0.00023,-0.019899,0.952613,-0.084864,-0.291429,0.177455,0.237742,2.659862,0.000164
72458,724.58,0.067455,-0.51634,-0.446066,0.72792,0.130297,0.252,0.045884,0.000137,0.110461,-0.253365,-0.101041,0.955717,0.226572,0.240302,0.062779,0.00023,-0.019095,0.952566,-0.084923,-0.291618,0.177499,0.237762,2.65991,0.000163
72459,724.59,0.066761,-0.516609,-0.445816,0.727946,0.130317,0.251984,0.04589,0.000144,0.109341,-0.25323,-0.100404,0.955949,0.226582,0.240242,0.062738,0.000228,-0.018696,0.952573,-0.085531,-0.291445,0.177525,0.237791,2.659953,0.000161
72460,724.6,0.066653,-0.516457,-0.445468,0.728277,0.130355,0.252017,0.045897,0.000141,0.109195,-0.25372,-0.100782,0.955796,0.226583,0.24019,0.062752,0.000229,-0.018565,0.952579,-0.085337,-0.291488,0.177538,0.237817,2.659992,0.000162
72461,724.61,0.066517,-0.516281,-0.445544,0.728368,0.130368,0.252004,0.04592,0.000151,0.109502,-0.254346,-0.10106,0.955565,0.226582,0.240153,0.062775,0.000229,-0.018548,0.95243,-0.085024,-0.292068,0.177528,0.23785,2.660022,0.000164
72462,724.62,0.066186,-0.516291,-0.44612,0.728038,0.130382,0.251999,0.045952,0.000159,0.108854,-0.254593,-0.102991,0.955367,0.226544,0.240093,0.062797,0.000218,-0.019122,0.952353,-0.085849,-0.292041,0.177485,0.237889,2.660037,0.000166
72463,724.63,0.066871,-0.516462,-0.446464,0.727643,0.130392,0.252013,0.045966,0.000158,0.108285,-0.254516,-0.102936,0.955458,0.22652,0.240044,0.062801,0.000214,-0.022302,0.952484,-0.084568,-0.291763,0.177419,0.237916,2.66007,0.00016
72464,724.64,0.066549,-0.516519,-0.446123,0.727842,0.130409,0.252032,0.045939,0.000149,0.107659,-0.255005,-0.103606,0.955326,0.226504,0.239977,0.062824,0.00022,-0.022871,0.95232,-0.085497,-0.291983,0.177364,0.237912,2.660092,0.000156
72465,724.65,0.066654,-0.516013,-0.446686,0.727846,0.130435,0.252072,0.045879,0.000139,0.107447,-0.254718,-0.103303,0.955459,0.226469,0.239948,0.062873,0.000221,-0.022938,0.952319,-0.085704,-0.291919,0.177329,0.23793,2.66012,0.00016
72466,724.66,0.066397,-0.515748,-0.446844,0.72796,0.130444,0.252104,0.045813,0.000131,0.107385,-0.254994,-0.102996,0.955426,0.226454,0.239907,0.062899,0.000224,-0.023076,0.952301,-0.086282,-0.291796,0.177282,0.237947,2.660149,0.000165
72467,724.67,0.065083,-0.515919,-0.446386,0.728238,0.130457,0.252112,0.045724,0.000132,0.107706,-0.254656,-0.102518,0.955531,0.226463,0.239874,0.062878,0.000222,-0.02273,0.952238,-0.086741,-0.291896,0.177245,0.237987,2.660169,0.000163
72468,724.68,0.065335,-0.515281,-0.447541,0.727959,0.130451,0.252144,0.04564,0.000152,0.108074,-0.254406,-0.104618,0.955329,0.226486,0.239848,0.062884,0.000222,-0.022755,0.952292,-0.086703,-0.291726,0.177214,0.237992,2.660199,0.000163
72469,724.69,0.065635,-0.514999,-0.448147,0.727758,0.130418,0.252151,0.045602,0.000146,0.108873,-0.254554,-0.105337,0.955119,0.226499,0.239841,0.062913,0.000225,-0.023398,0.952301,-0.087043,-0.291546,0.177185,0.237944,2.660235,0.000179
72470,724.7,0.066053,-0.514922,-0.448357,0.727645,0.130362,0.252172,0.045564,0.000149,0.109064,-0.254921,-0.104795,0.95506,0.226504,0.239807,0.062949,0.000225,-0.02198,0.952265,-0.087431,-0.291657,0.177224,0.23798,2.66027,0.000177
72471,724.71,0.065412,-0.514599,-0.448298,0.727969,0.130287,0.252141,0.045487,0.000163,0.108245,-0.255675,-0.106514,0.954761,0.22653,0.23975,0.062954,0.00022,-0.021974,0.952256,-0.087318,-0.29172,0.177233,0.238008,2.660302,0.000179
72472,724.72,0.066424,-0.514431,-0.448128,0.7281,0.130218,0.252143,0.045426,0.000171,0.109899,-0.25557,-0.106688,0.954581,0.226509,0.239741,0.062956,0.000222,-0.02149,0.952411,-0.087428,-0.29122,0.177236,0.238028,2.660323,0.000178
72473,724.73,0.066818,-0.513882,-0.447567,0.728796,0.130143,0.252168,0.04537,0.000166,0.108932,-0.255801,-0.104812,0.954837,0.226506,0.239731,0.062952,0.000224,-0.021114,0.952414,-0.087799,-0.291123,0.17723,0.238049,2.66033,0.00018
72474,724.74,0.063917,-0.515191,-0.43769,0.734112,0.129998,0.25235,0.04518,0.000126,0.109112,-0.256098,-0.105555,0.954655,0.226498,0.239734,0.062945,0.000221,-0.020859,0.952348,-0.088102,-0.291265,0.177233,0.238056,2.660328,0.000181
72475,724.75,0.041645,-0.512226,-0.405858,0.755758,0.129698,0.252924,0.044278,0.000094,0.109178,-0.256111,-0.105935,0.954602,0.226492,0.239741,0.062927,0.000224,-0.020976,0.952345,-0.088026,-0.291291,0.177228,0.238091,2.660315,0.00018
72476,724.76,0.022273,-0.483527,-0.378131,0.789128,0.129082,0.253453,0.042366,0.0002,0.109318,-0.255988,-0.104688,0.954756,0.226499,0.23977,0.062888,0.000224,-0.020905,0.952399,-0.0881,-0.291097,0.177226,0.238105,2.6603,0.000181
72477,724.77,0.016842,-0.468441,-0.370202,0.802016,0.128642,0.25379,0.041423,0.000224,0.109211,-0.25586,-0.105053,0.954763,0.226517,0.239744,0.062853,0.000219,-0.021539,0.95237,-0.088137,-0.291136,0.177226,0.238092,2.660276,0.00018
72478,724.78,0.014238,-0.475869,-0.373733,0.796034,0.128521,0.253593,0.041427,0.000278,0.109423,-0.256512,-0.106516,0.954402,0.226499,0.23972,0.062892,0.000226,-0.021441,0.952332,-0.088212,-0.291244,0.177248,0.2381,2.660257,0.000176
72479,724.79,0.013821,-0.484521,-0.378726,0.788426,0.128483,0.253341,0.041606,0.000278,0.113011,-0.259883,-0.10945,0.952738,0.226481,0.239855,0.063098,0.000216,-0.021354,0.952318,-0.08833,-0.29126,0.17726,0.238119,2.660244,0.000179
72480,724.8,0.013847,-0.485125,-0.379212,0.78782,0.128411,0.253229,0.04153,0.000278,0.124407,-0.275948,-0.120061,0.945495,0.226791,0.24026,0.063857,0.00021,-0.021405,0.95235,-0.088433,-0.291122,0.177262,0.238109,2.660235,0.000176
72481,724.81,0.014747,-0.484387,-0.374685,0.790419,0.128319,0.253205,0.041366,0.00026,0.122481,-0.295498,-0.122443,0.939514,0.227248,0.240286,0.064602,0.000207,-0.021056,0.952302,-0.088393,-0.291315,0.177281,0.23812,2.660219,0.00017
72482,724.82,0.012886,-0.485141,-0.373439,0.790579,0.128248,0.253099,0.041274,0.000175,0.119379,-0.318501,-0.127288,0.931721,0.227712,0.240275,0.065185,0.000232,-0.020909,0.952293,-0.088351,-0.291366,0.177302,0.238128,2.660197,0.00017
72483,724.83,0.009392,-0.484002,-0.377793,0.789257,0.128208,0.252923,0.041193,0.000223,0.128122,-0.3378,-0.159506,0.918713,0.228111,0.240179,0.065764,0.000177,-0.020863,0.952312,-0.087929,-0.291436,0.177312,0.238133,2.660167,0.000154
72484,724.84,0.011438,-0.485127,-0.374021,0.790335,0.128173,0.252861,0.041095,0.000151,0.122636,-0.344716,-0.155477,0.917583,0.228047,0.240097,0.065911,0.000176,-0.020659,0.952288,-0.08827,-0.291427,0.177325,0.238136,2.66015,0.000153
72485,724.85,0.010604,-0.485235,-0.370792,0.791801,0.128165,0.252852,0.040978,0.000145,0.124321,-0.343931,-0.152483,0.918153,0.227851,0.240151,0.065909,0.00018,-0.020235,0.952383,-0.088276,-0.291143,0.177331,0.238138,2.660144,0.000154
72486,724.86,0.010707,-0.484139,-0.371848,0.791975,0.128192,0.252836,0.040884,0.000128,0.123568,-0.344186,-0.146134,0.919191,0.227714,0.240175,0.065912,0.00017,-0.020598,0.952405,-0.088436,-0.290997,0.177331,0.238142,2.660131,0.000155
72487,724.87,0.010017,-0.4836,-0.371077,0.792674,0.128203,0.252773,0.040793,0.000111,0.123501,-0.345543,-0.145353,0.918815,0.227682,0.240137,0.06593,0.000168,-0.02094,0.952345,-0.088703,-0.291087,0.177335,0.238142,2.660125,0.000156
72488,724.88,0.009719,-0.483575,-0.36983,0.793276,0.128188,0.252743,0.040729,0.000088,0.12372,-0.345397,-0.145076,0.918884,0.227647,0.240128,0.065913,0.000163,-0.02025,0.952369,-0.088474,-0.291127,0.177349,0.238118,2.660126,0.000157
72489,724.89,0.009779,-0.483674,-0.368148,0.793997,0.128157,0.252718,0.040685,0.00008,0.122643,-0.346457,-0.139857,0.919438,0.227632,0.240109,0.06587,0.000166,-0.019906,0.952339,-0.088355,-0.291287,0.177378,0.238146,2.660123,0.000164
72490,724.9,0.009198,-0.484081,-0.366784,0.794387,0.12813,0.252638,0.040637,0.000078,0.122041,-0.347372,-0.139675,0.919201,0.227657,0.240096,0.065852,0.000168,-0.019994,0.95233,-0.088372,-0.291305,0.177377,0.238169,2.660118,0.000164
72491,724.91,0.008908,-0.484235,-0.365784,0.794758,0.128097,0.252598,0.040607,0.000077,0.116905,-0.347365,-0.132223,0.920971,0.227627,0.239987,0.065734,0.000197,-0.019596,0.952331,-0.088582,-0.291266,0.177367,0.238165,2.660122,0.000165
72492,724.92,0.008424,-0.484143,-0.365265,0.795058,0.128051,0.252587,0.040582,0.000071,0.116635,-0.347213,-0.133557,0.92087,0.227636,0.23999,0.065702,0.000199,-0.022923,0.950765,-0.093043,-0.294725,0.177239,0.238267,2.660036,0.000147
72493,724.93,0.009418,-0.483582,-0.365487,0.795286,0.128004,0.252585,0.040541,0.000078,0.117491,-0.348378,-0.131222,0.920657,0.227612,0.239992,0.065702,0.000196,-0.041548,0.940262,-0.116519,-0.317183,0.176652,0.238968,2.65948,0.000136
72494,724.94,0.01013,-0.48296,-0.365256,0.795761,0.12797,0.252641,0.040503,0.000071,0.117648,-0.348791,-0.132173,0.920344,0.227556,0.239943,0.065719,0.000202,-0.084107,0.916888,-0.149182,-0.360538,0.175381,0.240067,2.65862,0.0002
72495,724.95,0.009348,-0.481716,-0.366273,0.796057,0.12796,0.252654,0.040458,0.000082,0.118518,-0.348818,-0.134269,0.919919,0.22749,0.239943,0.065746,0.000187,-0.124953,0.887258,-0.163111,-0.412983,0.173549,0.240839,2.657824,0.000118
72496,724.96,0.008116,-0.481211,-0.366413,0.796311,0.12795,0.252635,0.040419,0.000072,0.119915,-0.348813,-0.13473,0.919673,0.227458,0.240009,0.065828,0.000164,-0.15616,0.857525,-0.189546,-0.452037,0.171142,0.241472,2.657148,0.000064
72497,724.97,0.007806,-0.481102,-0.366714,0.796241,0.127945,0.252632,0.040422,0.000074,0.119617,-0.349577,-0.133448,0.919608,0.227437,0.239989,0.065874,0.000166,-0.183319,0.844023,-0.196687,-0.464041,0.168396,0.241774,2.65711,0.00025
72498,724.98,0.007578,-0.481894,-0.365309,0.796411,0.127918,0.252621,0.040459,0.000066,0.119633,-0.34964,-0.133625,0.919557,0.227424,0.239959,0.065884,0.000164,-0.208829,0.840783,-0.199785,-0.457778,0.165621,0.241716,2.657342,0.000153
72499,724.99,0.007914,-0.482468,-0.365226,0.796098,0.127886,0.252613,0.040505,0.000069,0.120061,-0.34962,-0.134996,0.919308,0.227428,0.239929,0.065876,0.000168,-0.213464,0.844044,-0.197629,-0.450516,0.163239,0.240686,2.657851,0.000187
72500,725,0.007496,-0.482398,-0.366547,0.795537,0.127834,0.252608,0.040541,0.000081,0.11968,-0.350414,-0.132657,0.919396,0.227422,0.239901,0.065891,0.000166,-0.213228,0.847787,-0.2037,-0.440792,0.161429,0.239403,2.658054,0.000313
72501,725.01,0.007433,-0.48251,-0.366863,0.795324,0.127803,0.252637,0.040567,0.000082,0.123914,-0.349098,-0.143873,0.917647,0.227441,0.23992,0.065928,0.000159,-0.212437,0.845065,-0.206069,-0.445276,0.159944,0.237205,2.658482,0.000407
72502,725.02,0.007111,-0.482677,-0.366207,0.795528,0.127778,0.252656,0.040583,0.000083,0.119944,-0.3507,-0.133197,0.919175,0.227402,0.239872,0.065877,0.000166,-0.201615,0.844061,-0.215404,-0.447788,0.158741,0.234959,2.658915,0.000112
72503,725.03,0.006567,-0.482688,-0.366082,0.795584,0.127761,0.252678,0.040595,0.000083,0.123992,-0.34849,-0.144789,0.917724,0.227385,0.239872,0.065819,0.00015,-0.208798,0.842569,-0.206181,-0.45163,0.15764,0.232331,2.659834,0.000134
72504,725.04,0.007263,-0.482938,-0.36541,0.795734,0.127734,0.252678,0.040603,0.000085,0.124144,-0.348468,-0.145119,0.917659,0.227366,0.239861,0.065797,0.000147,-0.210902,0.847002,-0.198364,-0.445825,0.15656,0.230092,2.66079,0.000104
72505,725.05,0.007256,-0.482988,-0.365121,0.795837,0.127708,0.252681,0.040616,0.000089,0.123269,-0.349294,-0.142492,0.917875,0.227355,0.239854,0.065776,0.000154,-0.215178,0.850421,-0.194975,-0.43871,0.155565,0.228676,2.661442,0.000102
72506,725.06,0.008026,-0.483013,-0.365971,0.795424,0.127684,0.252707,0.04065,0.0001,0.121995,-0.349872,-0.139349,0.918308,0.227329,0.239821,0.06575,0.00016,-0.218823,0.850612,-0.193248,-0.437299,0.155009,0.227944,2.661746,0.000096
72507,725.07,0.007948,-0.483466,-0.366041,0.795118,0.127672,0.252705,0.04068,0.000105,0.12182,-0.350227,-0.13854,0.918318,0.227329,0.239827,0.065728,0.000158,-0.214442,0.85073,-0.193515,-0.439119,0.154915,0.227611,2.661723,0.000099
72508,725.08,0.007821,-0.483507,-0.366082,0.795075,0.127644,0.252723,0.040695,0.000112,0.116672,-0.351791,-0.129711,0.919677,0.227324,0.239691,0.06563,0.000164,-0.212557,0.849529,-0.193004,-0.442571,0.155017,0.227573,2.661567,0.00006
72509,725.09,0.006756,-0.48352,-0.364953,0.795595,0.127618,0.252746,0.040678,0.000116,0.115996,-0.352063,-0.128195,0.919871,0.227325,0.239679,0.065587,0.000159,-0.212157,0.848327,-0.192958,-0.445081,0.155067,0.22758,2.661351,0.000063
72510,725.1,0.005301,-0.483392,-0.36378,0.796222,0.12759,0.252724,0.040644,0.000112,0.115629,-0.352449,-0.123691,0.920386,0.22728,0.239729,0.065565,0.000158,-0.212102,0.847848,-0.193436,-0.445812,0.155098,0.227611,2.661168,0.000058
72511,725.11,0.004398,-0.483674,-0.363016,0.796404,0.127587,0.252702,0.040629,0.000118,0.114581,-0.352867,-0.122464,0.920521,0.227273,0.239715,0.065553,0.000158,-0.211663,0.847506,-0.194106,-0.44638,0.155144,0.227604,2.66108,0.00005
72512,725.12,0.002723,-0.483462,-0.362743,0.796665,0.127575,0.252634,0.040607,0.000116,0.114072,-0.353866,-0.121037,0.920389,0.227249,0.239702,0.065548,0.000164,-0.211599,0.847729,-0.193353,-0.446315,0.155191,0.227586,2.661078,0.000054
72513,725.13,0.002319,-0.483191,-0.362334,0.797017,0.127566,0.252604,0.040599,0.000115,0.11584,-0.352856,-0.122958,0.920302,0.227247,0.239725,0.065563,0.000157,-0.212524,0.848018,-0.193436,-0.445289,0.155218,0.227592,2.661089,0.000058
72514,725.14,0.001619,-0.482869,-0.361715,0.797494,0.127541,0.252572,0.040585,0.000115,0.116232,-0.353304,-0.127172,0.919508,0.227295,0.239673,0.065586,0.00016,-0.212763,0.847944,-0.193687,-0.445205,0.15525,0.2276,2.661091,0.000065
72515,725.15,0.00177,-0.482529,-0.361915,0.797609,0.1275,0.252555,0.040577,0.000107,0.122724,-0.351548,-0.137754,0.917811,0.227304,0.239814,0.065653,0.00016,-0.213107,0.847775,-0.19489,-0.444838,0.155272,0.227615,2.661072,0.000065
72516,725.16,0.00183,-0.481861,-0.361312,0.798285,0.12743,0.252548,0.040582,0.000106,0.122932,-0.351255,-0.139125,0.917688,0.227303,0.239804,0.065659,0.00016,-0.213145,0.847553,-0.194973,-0.445206,0.155304,0.227667,2.661087,0.000069
72517,725.17,0.010983,-0.481451,-0.360258,0.798936,0.127249,0.252698,0.040825,0.000146,0.123087,-0.352745,-0.138657,0.917167,0.227318,0.239816,0.065671,0.000167,-0.213237,0.847912,-0.194459,-0.444703,0.155329,0.227692,2.661123,0.000072
72518,725.18,0.037019,-0.492019,-0.363283,0.790299,0.127026,0.252991,0.041831,0.000097,0.117397,-0.353287,-0.130483,0.918902,0.227334,0.239651,0.065594,0.000168,-0.214252,0.847928,-0.194186,-0.444304,0.155313,0.227774,2.661131,0.000074
72519,725.19,0.058108,-0.50903,-0.379058,0.770602,0.126716,0.252785,0.043019,0.000127,0.118854,-0.353136,-0.134648,0.918172,0.227382,0.239671,0.06559,0.00018,-0.213952,0.847912,-0.194376,-0.444396,0.155305,0.22786,2.661102,0.000072
72520,725.2,0.054506,-0.513196,-0.389671,0.762769,0.126277,0.252151,0.0433,0.000097,0.118221,-0.354067,-0.133596,0.918048,0.227427,0.239655,0.065591,0.000181,-0.21401,0.847778,-0.194722,-0.444473,0.155313,0.227935,2.661062,0.000075
72521,725.21,0.054648,-0.508726,-0.385382,0.767914,0.125926,0.252232,0.043134,0.000084,0.11858,-0.35469,-0.133682,0.917749,0.227435,0.239642,0.065636,0.000181,-0.214634,0.848226,-0.195297,-0.443062,0.155326,0.227988,2.660994,0.000064
