Format Version,1.23,Take Name,feb-20_mixed-group_10-35,Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-02-20 10.36.04.679 AM,Total Frames in Take,184487,Total Exported Frames,184487,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
39,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.4,-0.048773,0.995279,0.014017,-0.082735,0.352895,0.193874,1.504903,0.000153,-0.055137,0.094874,0.011178,-0.993898,0.014473,0.1861,1.313529,0.000256,0.009576,0.981478,-0.024403,-0.189774,0.367808,0.203101,1.285109,0.000297,-0.030195,0.950571,-0.03122,-0.307456,0.23499,0.143154,1.350762,0.000508,-0.006656,0.999574,0.02816,-0.003928,0.475348,0.277599,1.314913,0.000507,-0.011691,0.995846,-0.086137,-0.027093,0.19572,0.20333,2.503136,0.000058,0.002834,0.999293,-0.008036,-0.036608,0.183169,0.200867,-0.03944,0.000403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006234,0.999748,0.020757,-0.005804,-0.11757,0.286501,1.131922,0.000179,0.030754,0.991013,0.030456,0.126567,0.242701,0.152517,0.973644,0.000583,,,,,,,,,-0.016259,0.149634,-0.021981,-0.988363,-0.04697,0.223074,0.961347,0.000405,0.045292,0.028341,-0.007696,-0.998542,0.135166,0.118157,1.472121,0.000334,-0.034105,-0.0224,0.011976,-0.999095,0.120804,0.159123,1.284226,0.000324,0.051457,0.975472,0.00835,-0.213863,0.080069,0.164214,1.11428,0.00026,0.031501,0.00386,0.0316,-0.998997,0.376685,0.230766,0.982738,0.000975,,,,,,,,,,,,,,,,,0.054366,-0.066185,0.012876,-0.996242,0.502165,0.298185,0.952154,0.000888,0.020968,0.112003,0.010254,-0.993434,-0.126073,0.334253,1.272074,0.000087,-0.021147,-0.005253,-0.001402,-0.999762,-0.014279,0.198857,1.531587,0.000203
41,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.43,-0.048763,0.995328,0.013986,-0.082149,0.352886,0.193873,1.504897,0.000143,-0.055108,0.095691,0.011177,-0.993822,0.014483,0.186096,1.313535,0.00026,0.009583,0.981572,-0.024384,-0.189291,0.367808,0.203102,1.285111,0.000288,-0.030153,0.950725,-0.031193,-0.306984,0.234989,0.143152,1.350762,0.000503,-0.006521,0.999563,0.028164,-0.006229,0.475322,0.277543,1.314904,0.000498,-0.011672,0.995907,-0.085431,-0.027103,0.195709,0.203334,2.503131,0.000058,0.002573,0.999295,-0.008227,-0.036545,0.183195,0.200911,-0.039432,0.000408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006231,0.999751,0.020746,-0.005404,-0.117564,0.286496,1.131919,0.000189,0.030784,0.990935,0.030465,0.127173,0.242713,0.152518,0.973646,0.000557,,,,,,,,,-0.016238,0.150584,-0.021968,-0.98822,-0.046965,0.223075,0.961345,0.000387,0.045296,0.029195,-0.007705,-0.998517,0.135166,0.118155,1.472124,0.000335,-0.034081,-0.021705,0.011981,-0.999112,0.1208,0.159131,1.284232,0.00034,0.051377,0.975652,0.008359,-0.213058,0.080077,0.16422,1.11428,0.000272,0.031439,0.004801,0.031615,-0.998994,0.376685,0.230772,0.982739,0.000993,,,,,,,,,,,,,,,,,0.054359,-0.065341,0.012887,-0.996298,0.50217,0.29819,0.952156,0.000884,0.020987,0.112456,0.010245,-0.993382,-0.126074,0.334239,1.272075,0.000083,-0.021133,-0.004183,-0.001359,-0.999767,-0.014292,0.198856,1.531589,0.000209
44,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.47,-0.048735,0.99531,0.014007,-0.082377,0.352835,0.193861,1.504901,0.000141,-0.055115,0.095285,0.011183,-0.99386,0.01442,0.186098,1.313527,0.000256,0.009603,0.981522,-0.024383,-0.189545,0.367759,0.203097,1.285105,0.000294,-0.03014,0.950691,-0.031186,-0.307092,0.234935,0.143153,1.350766,0.000488,-0.006559,0.999562,0.02815,-0.006368,0.47527,0.277529,1.3149,0.000493,-0.011494,0.995854,-0.086078,-0.02707,0.195657,0.203348,2.503131,0.000058,0.002915,0.999294,-0.008064,-0.036582,0.183141,0.200864,-0.039427,0.000398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006184,0.999753,0.020738,-0.004975,-0.11763,0.286505,1.131924,0.000232,0.030838,0.990887,0.030473,0.127528,0.242655,0.152508,0.973645,0.000584,,,,,,,,,-0.016237,0.151032,-0.021914,-0.988153,-0.047021,0.2231,0.96134,0.000378,0.045298,0.028902,-0.007678,-0.998526,0.135111,0.118165,1.472124,0.000343,-0.034095,-0.022037,0.012005,-0.999103,0.120752,0.159117,1.284225,0.000343,0.051413,0.975647,0.008362,-0.213071,0.080016,0.164223,1.114277,0.000272,0.031463,0.004603,0.031622,-0.998994,0.376638,0.230767,0.982738,0.001,,,,,,,,,,,,,,,,,0.05435,-0.065766,0.012948,-0.99627,0.502114,0.298182,0.952152,0.000876,0.021025,0.112419,0.010277,-0.993385,-0.12613,0.334267,1.272079,0.000088,-0.021138,-0.004441,-0.00133,-0.999766,-0.014344,0.198861,1.531587,0.000207
48,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.51,-0.048781,0.99529,0.014009,-0.082593,0.352921,0.193877,1.504899,0.000136,-0.055129,0.095298,0.011185,-0.993858,0.014508,0.186095,1.313534,0.000254,0.009574,0.9815,-0.024403,-0.189659,0.367827,0.203098,1.285107,0.000288,-0.030186,0.950642,-0.031204,-0.307238,0.235015,0.143137,1.35076,0.000477,-0.006647,0.999574,0.028152,-0.003897,0.475369,0.277607,1.314912,0.000496,-0.011821,0.995826,-0.086346,-0.027124,0.195748,0.20325,2.503159,0.000049,0.002735,0.999287,-0.008885,-0.036588,0.183187,0.200892,-0.039416,0.000407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006271,0.999742,0.020807,-0.006615,-0.117521,0.286524,1.131907,0.000306,0.030725,0.991012,0.030459,0.126584,0.242731,0.152514,0.973645,0.000586,,,,,,,,,-0.016251,0.149955,-0.021988,-0.988315,-0.046949,0.223076,0.96135,0.000399,0.045289,0.028603,-0.007715,-0.998535,0.135195,0.118154,1.472122,0.000322,-0.034094,-0.022263,0.011964,-0.999099,0.120826,0.159122,1.284231,0.000344,0.051432,0.975497,0.008353,-0.213753,0.080089,0.164217,1.114282,0.000261,0.031492,0.003933,0.031609,-0.998996,0.376703,0.23077,0.982741,0.000992,,,,,,,,,,,,,,,,,0.054359,-0.065995,0.012843,-0.996255,0.502182,0.298195,0.952154,0.000878,0.020948,0.111825,0.010258,-0.993454,-0.126047,0.334246,1.272075,0.000096,-0.021174,-0.005063,-0.001341,-0.999762,-0.014236,0.198857,1.531592,0.000212
52,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.56,-0.048761,0.995282,0.014007,-0.082698,0.35287,0.193872,1.504901,0.000136,-0.055129,0.095269,0.01118,-0.993861,0.014455,0.186095,1.313529,0.000265,0.009608,0.981514,-0.024381,-0.189589,0.367795,0.203097,1.285109,0.000292,-0.030178,0.950624,-0.031209,-0.307292,0.234978,0.143151,1.350761,0.000488,-0.006557,0.999562,0.028145,-0.006451,0.475303,0.277537,1.314903,0.000503,-0.011658,0.995851,-0.086081,-0.027101,0.195707,0.203311,2.503146,0.000057,0.002838,0.999295,-0.007857,-0.036607,0.183157,0.200888,-0.039424,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006225,0.99975,0.020753,-0.005479,-0.117585,0.286497,1.131917,0.00018,0.030797,0.990935,0.030464,0.12717,0.242689,0.15251,0.973639,0.000597,,,,,,,,,-0.016251,0.150213,-0.021971,-0.988276,-0.046986,0.223079,0.961343,0.000384,0.045296,0.028702,-0.007693,-0.998532,0.13515,0.118154,1.472122,0.000323,-0.034097,-0.022266,0.011988,-0.999099,0.120785,0.15912,1.28423,0.000326,0.051441,0.975543,0.008353,-0.213541,0.080052,0.164223,1.114276,0.000271,0.031451,0.004681,0.031632,-0.998994,0.376665,0.230772,0.982736,0.000978,,,,,,,,,,,,,,,,,0.054355,-0.065617,0.012903,-0.99628,0.502151,0.298185,0.952151,0.000889,0.02099,0.112355,0.010257,-0.993394,-0.126091,0.334251,1.272074,0.000074,-0.021142,-0.004965,-0.001391,-0.999763,-0.014295,0.198853,1.531588,0.000204
57,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.59,-0.048692,0.995377,0.013979,-0.081603,0.352775,0.193854,1.504895,0.000098,-0.055086,0.095969,0.011225,-0.993796,0.014377,0.186099,1.31353,0.000267,0.009628,0.981625,-0.024362,-0.189016,0.367704,0.203088,1.285104,0.000288,-0.03008,0.950782,-0.031163,-0.306819,0.234878,0.143153,1.350758,0.000457,-0.006513,0.999567,0.028139,-0.005678,0.475223,0.277515,1.314895,0.000493,-0.011485,0.995935,-0.085138,-0.027067,0.195568,0.203285,2.503152,0.00006,0.002909,0.999295,-0.007793,-0.036602,0.183114,0.200845,-0.03943,0.000405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006175,0.999757,0.02072,-0.004315,-0.117662,0.286515,1.131917,0.00022,0.030909,0.990806,0.030464,0.128139,0.242613,0.152505,0.973642,0.000561,,,,,,,,,-0.016225,0.151595,-0.021885,-0.988067,-0.047059,0.223096,0.961333,0.000402,0.045333,0.029474,-0.007692,-0.998507,0.135051,0.118183,1.472112,0.000354,-0.034065,-0.021099,0.012048,-0.999124,0.120699,0.159128,1.284223,0.000351,0.051373,0.975846,0.008374,-0.212168,0.079969,0.164231,1.114268,0.000272,0.031446,0.004611,0.031652,-0.998994,0.376595,0.230735,0.982734,0.001004,,,,,,,,,,,,,,,,,0.054327,-0.065006,0.012995,-0.99632,0.502075,0.298168,0.952149,0.000894,0.021039,0.112682,0.010208,-0.993356,-0.126166,0.334281,1.272072,0.000064,-0.021129,-0.003994,-0.001285,-0.999768,-0.014392,0.19886,1.531585,0.000204
60,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.64,-0.048768,0.995306,0.014004,-0.082405,0.352934,0.193882,1.504897,0.000143,-0.055108,0.095686,0.01116,-0.993822,0.014516,0.186089,1.313538,0.00026,0.009605,0.981575,-0.024378,-0.189273,0.367856,0.203094,1.285107,0.000296,-0.030206,0.950832,-0.031093,-0.30666,0.235038,0.143073,1.350783,0.000552,-0.006627,0.999575,0.028175,-0.003605,0.475391,0.277615,1.314915,0.000497,-0.011755,0.995886,-0.085657,-0.027115,0.195759,0.203319,2.503139,0.000057,0.002688,0.99929,-0.008665,-0.036566,0.183212,0.200898,-0.039425,0.000407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006287,0.999743,0.020827,-0.006416,-0.117508,0.286511,1.131907,0.000301,0.030744,0.990966,0.030469,0.126933,0.242754,0.152511,0.973644,0.000595,,,,,,,,,-0.016237,0.150214,-0.021993,-0.988275,-0.046932,0.223071,0.961349,0.000389,0.045292,0.029041,-0.007734,-0.998522,0.13521,0.118146,1.472125,0.00032,-0.034092,-0.02191,0.011955,-0.999107,0.120841,0.15912,1.284236,0.000327,0.051404,0.975552,0.00838,-0.213506,0.08012,0.164212,1.114293,0.000244,0.031454,0.004336,0.031615,-0.998996,0.376725,0.230771,0.98274,0.000997,,,,,,,,,,,,,,,,,0.054369,-0.065595,0.012855,-0.996281,0.502207,0.298197,0.952156,0.000901,0.020985,0.112334,0.010255,-0.993396,-0.126038,0.334227,1.272076,0.000083,-0.02117,-0.004846,-0.001355,-0.999763,-0.014231,0.198861,1.531595,0.000222
65,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.67,-0.048784,0.995284,0.014013,-0.082663,0.35295,0.193886,1.504903,0.00014,-0.055125,0.095143,0.01122,-0.993873,0.014536,0.186098,1.313538,0.000268,0.009563,0.981506,-0.024396,-0.189628,0.367852,0.203109,1.285104,0.000293,-0.030192,0.950685,-0.031201,-0.307105,0.235054,0.143135,1.350762,0.000505,-0.006631,0.999574,0.028142,-0.004057,0.475399,0.27762,1.314913,0.000506,-0.011833,0.995869,-0.08584,-0.027133,0.195779,0.203225,2.50317,0.000054,0.002697,0.999295,-0.008119,-0.036567,0.183189,0.200916,-0.039425,0.000407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006281,0.999738,0.020828,-0.007097,-0.1175,0.286518,1.13191,0.000305,0.030672,0.991104,0.030448,0.125874,0.242759,0.152512,0.973646,0.000618,,,,,,,,,-0.016263,0.149108,-0.022019,-0.988442,-0.046918,0.223071,0.961351,0.000413,0.045303,0.028063,-0.007682,-0.998549,0.135239,0.118152,1.47212,0.000326,-0.034121,-0.022491,0.011988,-0.999093,0.120861,0.159114,1.284247,0.000349,0.051492,0.975375,0.008378,-0.214294,0.080123,0.164203,1.114297,0.000247,0.03154,0.00334,0.031576,-0.998998,0.376727,0.230774,0.982743,0.00098,,,,,,,,,,,,,,,,,0.054375,-0.067296,0.012732,-0.996169,0.502209,0.298202,0.952158,0.000907,0.020904,0.110882,0.010239,-0.993561,-0.126003,0.334242,1.27208,0.000108,-0.021164,-0.005113,-0.001353,-0.999762,-0.01421,0.198852,1.531595,0.000175
68,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.71,-0.048706,0.995364,0.013987,-0.081743,0.35283,0.193858,1.504896,0.000122,-0.05509,0.095842,0.011184,-0.993808,0.014422,0.186089,1.31353,0.000266,0.009631,0.981649,-0.02435,-0.188888,0.367765,0.203099,1.285108,0.000288,-0.030095,0.950864,-0.03116,-0.306563,0.234937,0.143147,1.350762,0.000485,-0.006473,0.999564,0.028191,-0.005863,0.475281,0.277528,1.314905,0.000496,-0.011562,0.995885,-0.085703,-0.027087,0.195635,0.203302,2.503149,0.000062,0.002851,0.999296,-0.007826,-0.036587,0.183139,0.20087,-0.039439,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006214,0.999755,0.020728,-0.004605,-0.117613,0.286498,1.131921,0.000222,0.030835,0.990889,0.030465,0.127514,0.242661,0.152513,0.973645,0.000572,,,,,,,,,-0.016257,0.150232,-0.021957,-0.988273,-0.047011,0.223086,0.961345,0.000391,0.045297,0.029324,-0.007673,-0.998514,0.135118,0.118166,1.472122,0.000354,-0.034088,-0.021049,0.012009,-0.999125,0.12075,0.159123,1.284226,0.000336,0.051412,0.97566,0.008371,-0.213013,0.080018,0.164223,1.114274,0.00026,0.031452,0.004675,0.031635,-0.998994,0.376645,0.230765,0.982738,0.001004,,,,,,,,,,,,,,,,,0.05437,-0.065354,0.01294,-0.996296,0.502131,0.298182,0.952151,0.000883,0.021006,0.112684,0.010259,-0.993356,-0.126115,0.334252,1.272073,0.000073,-0.021135,-0.003841,-0.001323,-0.999768,-0.014341,0.198855,1.531589,0.000211
72,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
